book_id,title,genre,publication_year,price,rating,author_id
543,Book Title 42,Fiction,1993,5.27,4,7550
544,Book Title 43,Romance,1994,95.16,2,6335
545,Book Title 44,Sci-Fi,1984,36.5,2,6919
546,Book Title 45,Romance,2021,22.44,3,3877
547,Book Title 46,Romance,2006,97.57,2,4843
548,Book Title 47,Mystery,2010,41.75,5,2396
549,Book Title 48,Fiction,2006,49.82,4,407
550,Book Title 49,Mystery,2022,72.75,1,6408
551,Book Title 50,Romance,1990,71.96,3,4155
552,Book Title 51,Sci-Fi,2009,31.5,1,1961
553,Book Title 52,Mystery,2007,41.01,3,8632
554,Book Title 53,Romance,2017,39.2,3,6301
555,Book Title 54,Biography,1980,84.54,3,8441
556,Book Title 55,Non-Fiction,1999,34.41,4,2910
557,Book Title 56,Mystery,1986,82.76,5,432
558,Book Title 57,Romance,2005,7.82,2,1041
559,Book Title 58,Sci-Fi,2022,25.71,3,5430
560,Book Title 59,Fiction,2004,10.09,5,7692
561,Book Title 60,Fantasy,2018,64.36,4,7750
562,Book Title 61,Mystery,1982,64.44,2,979
563,Book Title 62,Mystery,1998,76.69,2,7819
564,Book Title 63,Non-Fiction,2015,59.13,3,1573
565,Book Title 64,Fantasy,2018,9.97,4,3349
566,Book Title 65,Sci-Fi,1982,61.76,4,3168
567,Book Title 66,Fantasy,1985,59.13,1,1696
568,Book Title 67,Fantasy,2020,10.62,1,5544
569,Book Title 68,Romance,2020,39.4,1,866
570,Book Title 69,Fiction,2017,61.76,1,3949
571,Book Title 70,Sci-Fi,2003,51.74,2,8938
572,Book Title 71,Romance,2023,34.76,2,4302
573,Book Title 72,Mystery,1991,87.05,1,7917
574,Book Title 73,Fiction,1980,56.37,3,2738
575,Book Title 74,Fiction,2015,35.17,2,427
576,Book Title 75,Mystery,1980,67.22,1,5497
577,Book Title 76,Biography,2016,49.46,4,52
578,Book Title 77,Non-Fiction,2016,14.11,2,6391
579,Book Title 78,Fantasy,2006,19.34,3,6706
580,Book Title 79,Romance,2010,39.39,1,1090
581,Book Title 80,Fiction,2017,60.92,5,8469
582,Book Title 81,Romance,1989,40.32,2,8341
583,Book Title 82,Mystery,1994,6.83,5,5569
584,Book Title 83,Sci-Fi,1983,75.32,3,5355
585,Book Title 84,Fantasy,1989,81.37,2,2577
586,Book Title 85,Non-Fiction,2013,85.72,2,3540
587,Book Title 86,Romance,2023,39.26,1,1135
588,Book Title 87,Fiction,1987,16.95,4,91
589,Book Title 88,Mystery,2017,96.08,3,6453
590,Book Title 89,Fiction,2019,52.65,1,1788
591,Book Title 90,Fantasy,2022,94.0,2,3045
592,Book Title 91,Fiction,1995,64.19,4,2070
593,Book Title 92,Sci-Fi,1992,93.67,4,1954
594,Book Title 93,Non-Fiction,2000,59.66,4,9347
595,Book Title 94,Non-Fiction,1990,72.92,2,7426
596,Book Title 95,Fiction,2022,17.66,5,5508
597,Book Title 96,Romance,1997,17.59,4,5580
598,Book Title 97,Fiction,1984,6.9,4,6763
599,Book Title 98,Mystery,1997,54.43,4,143
600,Book Title 99,Romance,2012,92.3,2,5990
601,Book Title 100,Non-Fiction,1995,22.99,3,6390
602,Book Title 101,Sci-Fi,1984,36.58,2,1296
603,Book Title 102,Biography,1987,85.66,4,4223
604,Book Title 103,Mystery,2014,37.03,3,5050
605,Book Title 104,Romance,1990,33.68,1,1952
606,Book Title 105,Romance,1986,18.3,5,3519
607,Book Title 106,Non-Fiction,2020,90.42,4,5245
608,Book Title 107,Sci-Fi,2000,86.23,1,4817
609,Book Title 108,Sci-Fi,1991,62.21,3,8817
610,Book Title 109,Sci-Fi,2002,72.11,3,305
611,Book Title 110,Romance,1985,23.75,4,900
612,Book Title 111,Mystery,2014,93.26,5,110
613,Book Title 112,Sci-Fi,2003,64.64,3,5125
614,Book Title 113,Biography,1986,23.77,2,6137
615,Book Title 114,Fiction,2009,70.91,5,4227
616,Book Title 115,Sci-Fi,2021,57.15,3,3134
617,Book Title 116,Non-Fiction,2016,82.32,1,6181
618,Book Title 117,Mystery,2003,99.37,1,2725
619,Book Title 118,Fiction,2016,62.65,3,1474
620,Book Title 119,Mystery,1999,46.2,5,3531
621,Book Title 120,Romance,1983,68.26,2,4099
622,Book Title 121,Fantasy,2020,82.73,1,8975
623,Book Title 122,Biography,2019,67.53,1,758
624,Book Title 123,Fantasy,2014,84.58,1,642
625,Book Title 124,Non-Fiction,1986,37.37,3,6700
626,Book Title 125,Biography,2011,69.66,5,7510
627,Book Title 126,Romance,1986,20.94,1,5656
628,Book Title 127,Romance,1990,62.14,2,3583
629,Book Title 128,Biography,2007,94.99,2,5286
630,Book Title 129,Mystery,1998,63.74,1,8992
631,Book Title 130,Fantasy,2011,92.46,5,2421
632,Book Title 131,Romance,2020,19.49,3,9895
633,Book Title 132,Sci-Fi,2010,76.48,2,6853
634,Book Title 133,Romance,1989,21.5,5,2323
635,Book Title 134,Mystery,2016,65.86,1,2756
636,Book Title 135,Fiction,2004,98.48,2,2151
637,Book Title 136,Fantasy,2023,67.8,2,6257
638,Book Title 137,Non-Fiction,1983,24.66,4,927
639,Book Title 138,Sci-Fi,2000,62.48,2,1983
640,Book Title 139,Sci-Fi,1983,99.47,4,2306
641,Book Title 140,Fiction,1987,10.66,2,3908
642,Book Title 141,Romance,1991,16.24,2,4289
643,Book Title 142,Mystery,1994,96.84,3,4127
644,Book Title 143,Non-Fiction,2019,19.54,3,4464
645,Book Title 144,Fantasy,2018,22.78,5,9018
646,Book Title 145,Fiction,2023,76.42,3,9920
647,Book Title 146,Romance,2012,33.7,3,6559
648,Book Title 147,Romance,1993,71.19,4,3125
649,Book Title 148,Sci-Fi,2014,82.13,3,1862
650,Book Title 149,Non-Fiction,1988,45.32,5,5337
651,Book Title 150,Mystery,1999,78.3,4,8629
652,Book Title 151,Non-Fiction,2001,78.65,2,1544
653,Book Title 152,Mystery,1989,23.85,3,3717
654,Book Title 153,Sci-Fi,2018,73.24,5,6669
655,Book Title 154,Fantasy,1990,20.9,4,5058
656,Book Title 155,Biography,1988,87.52,5,3525
657,Book Title 156,Mystery,1995,95.77,3,9441
658,Book Title 157,Fantasy,1999,8.53,1,9388
659,Book Title 158,Mystery,2000,46.32,3,6041
660,Book Title 159,Mystery,1994,22.42,4,5041
661,Book Title 160,Sci-Fi,2019,7.08,2,8266
662,Book Title 161,Sci-Fi,2009,8.61,5,4668
663,Book Title 162,Mystery,1981,74.85,2,7572
664,Book Title 163,Fiction,1980,23.01,4,9652
665,Book Title 164,Non-Fiction,1995,43.81,5,9762
666,Book Title 165,Fantasy,1995,46.18,5,8431
667,Book Title 166,Romance,2015,74.59,4,7244
668,Book Title 167,Fiction,2008,18.04,3,6976
669,Book Title 168,Biography,2010,32.04,3,8740
670,Book Title 169,Fiction,1992,97.12,5,1531
671,Book Title 170,Non-Fiction,1996,8.63,3,9813
672,Book Title 171,Biography,1992,94.48,4,6562
673,Book Title 172,Fiction,1994,34.07,2,9715
674,Book Title 173,Romance,1993,66.84,5,2617
675,Book Title 174,Non-Fiction,1982,82.67,4,5994
676,Book Title 175,Biography,1999,80.8,2,2281
677,Book Title 176,Fiction,2007,8.55,5,6696
678,Book Title 177,Romance,1981,89.03,5,3973
679,Book Title 178,Romance,2015,86.97,4,5188
680,Book Title 179,Fantasy,2017,81.72,3,2421
681,Book Title 180,Biography,2000,50.86,4,7553
682,Book Title 181,Mystery,2002,14.57,3,2433
683,Book Title 182,Fiction,2008,63.89,2,7755
684,Book Title 183,Mystery,1999,20.82,1,3279
685,Book Title 184,Sci-Fi,1997,18.47,1,5694
686,Book Title 185,Fiction,1989,92.89,2,1856
687,Book Title 186,Fiction,1996,85.85,3,6635
688,Book Title 187,Sci-Fi,2020,65.28,4,2203
689,Book Title 188,Biography,2023,58.59,4,7145
690,Book Title 189,Biography,1982,84.51,5,1919
691,Book Title 190,Mystery,2023,53.57,2,4645
692,Book Title 191,Biography,2010,36.27,1,641
693,Book Title 192,Fantasy,2011,34.22,2,8948
694,Book Title 193,Fantasy,2008,61.4,4,1921
695,Book Title 194,Fantasy,1991,29.98,2,605
696,Book Title 195,Fantasy,2022,9.24,3,7958
697,Book Title 196,Fiction,2021,80.05,2,9724
698,Book Title 197,Fantasy,2011,38.09,5,6642
699,Book Title 198,Biography,2015,34.03,1,5448
700,Book Title 199,Biography,1988,76.11,1,1485
701,Book Title 200,Mystery,2020,47.76,2,2613
702,Book Title 201,Biography,1993,84.83,5,7405
703,Book Title 202,Fiction,1990,89.74,5,9391
704,Book Title 203,Mystery,1980,33.24,3,3524
705,Book Title 204,Romance,2019,33.48,3,7283
706,Book Title 205,Sci-Fi,1981,82.3,1,2585
707,Book Title 206,Fantasy,2014,65.96,2,7744
708,Book Title 207,Romance,2015,39.54,5,9964
709,Book Title 208,Mystery,2022,81.9,5,7243
710,Book Title 209,Non-Fiction,1998,87.32,5,1148
711,Book Title 210,Romance,1989,36.16,4,842
712,Book Title 211,Non-Fiction,1994,72.96,3,8850
713,Book Title 212,Romance,2015,79.3,3,4399
714,Book Title 213,Fantasy,1989,7.66,4,3089
715,Book Title 214,Biography,2004,55.37,3,2101
716,Book Title 215,Biography,2015,50.61,1,80
717,Book Title 216,Romance,2019,54.45,4,9576
718,Book Title 217,Sci-Fi,1999,45.5,4,5482
719,Book Title 218,Mystery,2020,78.63,2,4285
720,Book Title 219,Mystery,2003,32.37,1,3712
721,Book Title 220,Mystery,1980,39.03,3,2871
722,Book Title 221,Mystery,2019,66.61,4,5921
723,Book Title 222,Fantasy,2009,69.33,1,4030
724,Book Title 223,Sci-Fi,1986,60.47,2,6019
725,Book Title 224,Fantasy,2005,99.42,5,922
726,Book Title 225,Romance,2017,60.94,2,2511
727,Book Title 226,Sci-Fi,1984,85.81,1,7818
728,Book Title 227,Fiction,2003,11.03,4,2152
729,Book Title 228,Sci-Fi,1994,74.32,3,9611
730,Book Title 229,Non-Fiction,2020,97.61,2,4317
731,Book Title 230,Romance,1999,95.31,5,8467
732,Book Title 231,Sci-Fi,2014,66.87,3,8638
733,Book Title 232,Fantasy,2012,26.31,5,972
734,Book Title 233,Fiction,1996,73.75,2,2499
735,Book Title 234,Romance,2015,84.92,4,6371
736,Book Title 235,Romance,2013,51.18,3,3793
737,Book Title 236,Mystery,2019,13.57,1,3919
738,Book Title 237,Fantasy,1986,10.63,2,7349
739,Book Title 238,Mystery,1991,70.13,4,1708
740,Book Title 239,Romance,2002,59.46,3,4726
741,Book Title 240,Fiction,2003,46.97,2,1759
742,Book Title 241,Mystery,2010,96.9,5,9979
743,Book Title 242,Fantasy,2011,22.77,1,9107
744,Book Title 243,Fiction,2016,80.63,3,945
745,Book Title 244,Non-Fiction,2010,89.47,2,7482
746,Book Title 245,Fiction,1998,43.75,5,3961
747,Book Title 246,Non-Fiction,2001,60.49,3,2533
748,Book Title 247,Fantasy,2023,76.31,4,2473
749,Book Title 248,Biography,1981,9.5,4,1952
750,Book Title 249,Non-Fiction,1987,60.74,3,6215
751,Book Title 250,Mystery,2023,36.5,1,119
752,Book Title 251,Fiction,1988,54.53,3,6404
753,Book Title 252,Fantasy,2016,74.29,1,525
754,Book Title 253,Fiction,2008,12.58,4,2307
755,Book Title 254,Fiction,2003,79.81,3,595
756,Book Title 255,Romance,1998,38.86,2,6511
757,Book Title 256,Fiction,2011,23.29,3,323
758,Book Title 257,Biography,1982,44.37,2,8274
759,Book Title 258,Mystery,2018,37.56,1,8682
760,Book Title 259,Fiction,1993,27.93,3,4285
761,Book Title 260,Romance,2020,18.68,5,7133
762,Book Title 261,Non-Fiction,2018,15.8,4,6983
763,Book Title 262,Non-Fiction,1985,42.52,4,1489
764,Book Title 263,Fantasy,2007,82.45,4,4549
765,Book Title 264,Non-Fiction,1999,58.71,1,3961
766,Book Title 265,Fiction,2002,41.33,5,1765
767,Book Title 266,Sci-Fi,2017,23.02,2,8491
768,Book Title 267,Romance,2002,40.64,1,7678
769,Book Title 268,Romance,1986,53.33,3,9525
770,Book Title 269,Mystery,2005,38.06,4,961
771,Book Title 270,Fantasy,2006,72.53,2,6962
772,Book Title 271,Non-Fiction,1984,37.82,3,7701
773,Book Title 272,Non-Fiction,1996,71.27,4,6302
774,Book Title 273,Sci-Fi,2004,6.84,1,8344
775,Book Title 274,Fantasy,1992,72.13,3,875
776,Book Title 275,Mystery,2009,40.08,3,7548
777,Book Title 276,Mystery,1987,54.3,3,4499
778,Book Title 277,Biography,2005,39.76,2,7974
779,Book Title 278,Sci-Fi,1990,69.07,1,2924
780,Book Title 279,Non-Fiction,2005,75.92,4,5711
781,Book Title 280,Biography,2007,92.01,2,6490
782,Book Title 281,Fiction,2014,50.28,5,3992
783,Book Title 282,Biography,1988,65.05,5,8966
784,Book Title 283,Sci-Fi,2018,25.54,5,9102
785,Book Title 284,Romance,1992,6.49,2,7273
786,Book Title 285,Non-Fiction,2014,80.85,5,3618
787,Book Title 286,Sci-Fi,2017,99.3,3,4484
788,Book Title 287,Mystery,2008,53.1,5,3812
789,Book Title 288,Sci-Fi,2017,27.87,4,872
790,Book Title 289,Mystery,2019,52.07,1,1342
791,Book Title 290,Biography,1994,28.3,5,7495
792,Book Title 291,Romance,1980,75.42,5,6425
793,Book Title 292,Mystery,1990,7.55,1,937
794,Book Title 293,Fantasy,1985,14.6,5,1745
795,Book Title 294,Fiction,1992,47.76,1,4912
796,Book Title 295,Biography,2004,55.96,3,9146
797,Book Title 296,Romance,1996,77.44,4,5640
798,Book Title 297,Mystery,2010,8.17,2,7790
799,Book Title 298,Biography,2014,37.97,1,1990
800,Book Title 299,Non-Fiction,2009,24.1,5,5765
801,Book Title 300,Sci-Fi,1985,61.1,1,2865
802,Book Title 301,Fantasy,2004,57.59,4,2118
803,Book Title 302,Fantasy,2000,89.89,1,8010
804,Book Title 303,Mystery,1985,23.68,2,434
805,Book Title 304,Mystery,2016,11.21,3,5722
806,Book Title 305,Biography,1998,41.66,1,5347
807,Book Title 306,Biography,2021,26.25,4,4093
808,Book Title 307,Mystery,1998,27.89,4,2157
809,Book Title 308,Biography,1985,11.47,5,7401
810,Book Title 309,Fantasy,2021,79.54,4,4902
811,Book Title 310,Romance,1985,77.11,1,2791
812,Book Title 311,Fantasy,2013,26.3,1,7650
813,Book Title 312,Fiction,2003,16.34,1,4218
814,Book Title 313,Romance,2006,60.49,4,2791
815,Book Title 314,Fantasy,2019,89.2,3,5039
816,Book Title 315,Mystery,1997,24.33,5,1224
817,Book Title 316,Biography,1981,13.93,5,6026
818,Book Title 317,Romance,2009,24.71,5,9539
819,Book Title 318,Biography,2023,32.34,1,2850
820,Book Title 319,Romance,1998,48.98,5,8731
821,Book Title 320,Mystery,2001,74.46,4,6143
822,Book Title 321,Fantasy,2006,47.02,5,7570
823,Book Title 322,Non-Fiction,2014,65.54,4,73
824,Book Title 323,Non-Fiction,2006,5.82,4,642
825,Book Title 324,Fiction,1999,89.49,3,3104
826,Book Title 325,Mystery,1994,17.2,1,4144
827,Book Title 326,Non-Fiction,1988,16.77,3,8311
828,Book Title 327,Romance,1994,50.93,2,1313
829,Book Title 328,Romance,2000,64.19,3,473
830,Book Title 329,Biography,2001,10.52,1,4299
831,Book Title 330,Non-Fiction,1988,5.33,2,4172
832,Book Title 331,Sci-Fi,2000,71.62,3,3137
833,Book Title 332,Fantasy,2014,66.4,4,7228
834,Book Title 333,Sci-Fi,1994,85.88,2,4849
835,Book Title 334,Romance,1987,69.26,3,2202
836,Book Title 335,Non-Fiction,2007,20.0,5,8710
837,Book Title 336,Fantasy,2007,71.09,2,5343
838,Book Title 337,Sci-Fi,2012,18.4,3,9519
839,Book Title 338,Sci-Fi,2021,81.8,3,8564
840,Book Title 339,Non-Fiction,1986,97.78,1,7770
841,Book Title 340,Fiction,1985,77.76,3,7406
842,Book Title 341,Fiction,1998,10.9,3,5702
843,Book Title 342,Fiction,2001,68.3,4,8657
844,Book Title 343,Mystery,2018,46.54,3,4140
845,Book Title 344,Fantasy,2019,12.96,3,9790
846,Book Title 345,Fiction,1989,77.6,1,3201
847,Book Title 346,Fiction,1981,10.97,4,4976
848,Book Title 347,Fantasy,2002,98.75,5,7916
849,Book Title 348,Fantasy,2001,86.14,1,1895
850,Book Title 349,Non-Fiction,2015,53.27,2,790
851,Book Title 350,Fantasy,2013,65.99,4,5818
852,Book Title 351,Fantasy,1988,90.31,2,3416
853,Book Title 352,Fiction,2017,67.86,4,8941
854,Book Title 353,Sci-Fi,2009,89.56,1,3697
855,Book Title 354,Non-Fiction,2013,48.57,1,7244
856,Book Title 355,Sci-Fi,1989,91.89,4,546
857,Book Title 356,Fantasy,2003,20.79,5,3257
858,Book Title 357,Romance,2015,30.51,3,9532
859,Book Title 358,Biography,1993,60.57,5,5125
860,Book Title 359,Biography,1987,68.84,4,954
861,Book Title 360,Biography,2021,46.45,2,1196
862,Book Title 361,Romance,1985,18.77,1,9651
863,Book Title 362,Fantasy,1981,57.28,2,4111
864,Book Title 363,Biography,1988,57.65,4,5521
865,Book Title 364,Non-Fiction,2016,94.51,4,8771
866,Book Title 365,Fiction,2012,51.57,2,4765
867,Book Title 366,Fiction,1982,7.82,3,1001
868,Book Title 367,Non-Fiction,2003,76.28,2,3418
869,Book Title 368,Fiction,2001,50.07,3,6440
870,Book Title 369,Non-Fiction,2017,96.09,2,4992
871,Book Title 370,Fantasy,1986,28.66,4,4894
872,Book Title 371,Sci-Fi,2004,78.79,3,2546
873,Book Title 372,Non-Fiction,2001,25.44,1,7567
874,Book Title 373,Fiction,1984,82.53,1,1411
875,Book Title 374,Fiction,1998,32.62,3,2113
876,Book Title 375,Mystery,2005,97.02,5,6099
877,Book Title 376,Non-Fiction,1990,9.5,3,3241
878,Book Title 377,Fiction,2005,74.45,3,2213
879,Book Title 378,Mystery,1981,48.14,1,3058
880,Book Title 379,Romance,1997,32.44,2,1058
881,Book Title 380,Romance,1980,70.59,1,2273
882,Book Title 381,Mystery,2023,97.28,3,2253
883,Book Title 382,Mystery,2014,22.9,5,4302
884,Book Title 383,Romance,2000,88.97,2,3028
885,Book Title 384,Mystery,2014,90.27,2,9250
886,Book Title 385,Romance,2004,60.55,5,5388
887,Book Title 386,Mystery,2015,96.51,3,6084
888,Book Title 387,Sci-Fi,2022,51.25,3,6182
889,Book Title 388,Sci-Fi,2005,56.26,1,3040
890,Book Title 389,Biography,2006,48.95,5,9331
891,Book Title 390,Fantasy,1983,17.29,3,8843
892,Book Title 391,Sci-Fi,2003,51.17,3,247
893,Book Title 392,Biography,1980,24.3,4,6579
894,Book Title 393,Fiction,1999,28.84,1,6941
895,Book Title 394,Non-Fiction,1984,85.74,1,8884
896,Book Title 395,Mystery,1987,51.66,5,4759
897,Book Title 396,Mystery,2001,61.65,5,2898
898,Book Title 397,Fiction,1986,41.16,1,2515
899,Book Title 398,Romance,1987,99.17,2,5947
900,Book Title 399,Biography,2013,45.01,4,4692
901,Book Title 400,Biography,2011,96.35,4,6705
902,Book Title 401,Sci-Fi,2023,22.56,2,8070
903,Book Title 402,Mystery,1996,78.98,3,9376
904,Book Title 403,Biography,1982,60.06,4,4404
905,Book Title 404,Romance,1988,60.34,3,2488
906,Book Title 405,Fantasy,1998,22.65,5,5870
907,Book Title 406,Fiction,2022,34.56,4,3065
908,Book Title 407,Fantasy,2019,46.49,4,8564
909,Book Title 408,Non-Fiction,2021,32.64,1,1213
910,Book Title 409,Fantasy,1994,75.26,2,2520
911,Book Title 410,Non-Fiction,1982,42.31,2,1318
912,Book Title 411,Fantasy,1980,45.34,5,2994
913,Book Title 412,Romance,2005,12.81,3,6511
914,Book Title 413,Non-Fiction,2023,38.27,2,6354
915,Book Title 414,Fiction,2011,18.0,3,5382
916,Book Title 415,Fiction,2008,79.34,5,6757
917,Book Title 416,Romance,1985,55.53,5,3146
918,Book Title 417,Biography,1998,76.66,2,5913
919,Book Title 418,Sci-Fi,2006,42.04,1,7038
920,Book Title 419,Non-Fiction,2018,25.07,5,2521
921,Book Title 420,Fantasy,2017,47.48,4,6013
922,Book Title 421,Biography,2000,94.81,4,712
923,Book Title 422,Non-Fiction,2011,73.1,2,8387
924,Book Title 423,Biography,2014,93.75,4,1149
925,Book Title 424,Fiction,1993,55.11,2,5396
926,Book Title 425,Non-Fiction,2022,34.51,3,2844
927,Book Title 426,Romance,2021,26.12,1,558
928,Book Title 427,Mystery,1991,97.17,4,2457
929,Book Title 428,Fiction,2006,75.84,5,8061
930,Book Title 429,Mystery,1985,56.35,5,189
931,Book Title 430,Sci-Fi,2019,82.37,1,4306
932,Book Title 431,Romance,2011,77.3,4,1759
933,Book Title 432,Fantasy,2006,26.04,1,82
934,Book Title 433,Biography,2005,42.64,4,336
935,Book Title 434,Mystery,2006,97.89,1,6100
936,Book Title 435,Fantasy,2011,53.85,5,4703
937,Book Title 436,Fantasy,1980,98.59,2,6925
938,Book Title 437,Sci-Fi,1992,64.43,4,4037
939,Book Title 438,Fantasy,2017,5.23,3,6905
940,Book Title 439,Mystery,2001,99.54,1,2824
941,Book Title 440,Romance,2000,19.67,4,4868
942,Book Title 441,Fiction,2008,42.54,5,9510
943,Book Title 442,Sci-Fi,2021,66.32,4,3666
944,Book Title 443,Romance,2008,50.98,2,3261
945,Book Title 444,Biography,1985,42.43,1,3857
946,Book Title 445,Fiction,2010,45.62,1,1014
947,Book Title 446,Non-Fiction,1991,50.02,2,461
948,Book Title 447,Biography,1980,33.63,4,1906
949,Book Title 448,Romance,2019,23.78,2,5122
950,Book Title 449,Mystery,1989,94.51,4,8504
951,Book Title 450,Fiction,2012,38.75,3,8938
952,Book Title 451,Fantasy,2009,69.46,4,640
953,Book Title 452,Fantasy,1987,87.34,2,9834
954,Book Title 453,Romance,2000,20.35,1,3334
955,Book Title 454,Sci-Fi,1995,31.94,4,1283
956,Book Title 455,Mystery,2020,52.11,2,5555
957,Book Title 456,Sci-Fi,2000,68.39,1,5056
958,Book Title 457,Mystery,1982,64.63,3,5528
959,Book Title 458,Fantasy,2008,38.36,1,7985
960,Book Title 459,Fiction,1980,90.77,1,943
961,Book Title 460,Non-Fiction,1985,60.0,4,4640
962,Book Title 461,Romance,1993,31.99,3,3736
963,Book Title 462,Romance,1996,63.07,1,8715
964,Book Title 463,Non-Fiction,2015,51.58,5,1751
965,Book Title 464,Fiction,2004,54.69,3,1298
966,Book Title 465,Non-Fiction,2015,37.51,3,7210
967,Book Title 466,Non-Fiction,1992,13.03,4,8348
968,Book Title 467,Non-Fiction,2016,41.84,2,6237
969,Book Title 468,Fantasy,1994,93.89,4,1575
970,Book Title 469,Biography,1985,90.48,4,5366
971,Book Title 470,Biography,1981,22.06,3,2707
972,Book Title 471,Mystery,2021,95.1,4,6971
973,Book Title 472,Mystery,2014,40.44,5,4749
974,Book Title 473,Non-Fiction,1996,71.53,1,8009
975,Book Title 474,Non-Fiction,1993,75.53,2,2344
976,Book Title 475,Biography,1989,94.73,5,4596
977,Book Title 476,Mystery,2009,90.36,1,4928
978,Book Title 477,Mystery,2005,6.02,1,2028
979,Book Title 478,Fiction,1999,36.11,5,3686
980,Book Title 479,Sci-Fi,2011,23.38,1,4339
981,Book Title 480,Sci-Fi,2021,21.13,1,3453
982,Book Title 481,Fantasy,2006,59.67,5,8370
983,Book Title 482,Fiction,1993,35.18,4,4289
984,Book Title 483,Sci-Fi,2009,20.49,2,8346
985,Book Title 484,Romance,1991,65.47,3,673
986,Book Title 485,Sci-Fi,2020,11.79,2,498
987,Book Title 486,Mystery,1997,11.35,4,1469
988,Book Title 487,Biography,2020,85.13,4,2564
989,Book Title 488,Biography,1997,97.43,4,5448
990,Book Title 489,Biography,2001,61.14,3,2710
991,Book Title 490,Non-Fiction,2007,8.14,2,4718
992,Book Title 491,Mystery,2004,97.73,1,4372
993,Book Title 492,Fiction,2000,91.67,3,6999
994,Book Title 493,Sci-Fi,1991,77.52,3,276
995,Book Title 494,Biography,1993,61.84,5,1553
996,Book Title 495,Mystery,2012,23.29,2,6300
997,Book Title 496,Mystery,2004,15.73,2,154
