order_id,customer_id,book_id,quantity,order_date
931,289,464,4,2024-10-06
932,52,24,1,2024-03-28
933,250,460,1,2024-01-17
934,205,122,2,2024-08-05
935,155,489,1,2024-03-18
936,267,234,4,2024-04-13
937,55,273,2,2024-05-06
938,297,232,2,2024-03-10
939,117,146,2,2024-10-20
940,183,446,3,2024-05-07
941,110,87,4,2024-11-11
942,162,481,3,2024-06-08
943,293,349,5,2024-06-20
944,209,339,2,2024-02-03
945,218,375,2,2024-09-05
946,150,388,1,2024-04-06
947,4,466,4,2024-07-06
948,186,435,4,2024-11-12
949,276,400,3,2024-05-05
950,255,385,4,2024-05-01
951,262,499,1,2024-10-09
952,2,105,5,2024-11-17
953,98,456,4,2024-11-05
954,189,374,2,2024-09-01
955,190,452,1,2024-05-30
956,25,416,4,2024-08-23
957,232,210,1,2024-04-18
958,78,211,3,2024-01-25
959,38,445,1,2024-03-01
960,221,400,2,2024-10-11
961,212,323,4,2024-07-06
962,86,388,2,2024-05-21
963,65,440,3,2024-11-12
964,176,178,4,2024-11-04
965,165,348,1,2024-03-12
966,78,43,4,2024-02-29
967,27,262,2,2024-08-26
968,138,420,2,2024-04-30
969,27,175,5,2024-01-27
970,10,5,2,2024-05-05
971,22,482,2,2024-01-13
972,88,335,5,2024-07-10
973,262,27,4,2024-06-10
974,293,280,3,2024-07-31
975,227,230,1,2024-04-04
976,64,159,1,2024-04-04
977,109,77,4,2024-10-12
978,201,227,5,2024-07-11
979,170,200,1,2024-01-02
980,47,172,4,2024-08-25
981,145,260,3,2024-09-10
982,208,9,2,2024-10-02
983,238,43,1,2024-02-15
984,225,468,5,2024-07-25
985,254,322,3,2024-04-04
986,212,487,3,2024-11-15
987,186,454,4,2024-02-19
988,229,2,4,2024-03-27
989,56,236,5,2024-10-22
990,259,460,3,2024-02-05
991,271,73,3,2024-09-07
992,276,309,2,2024-05-05
993,270,351,3,2024-10-14
994,13,86,3,2024-09-14
995,60,470,1,2024-06-14
996,81,71,3,2024-02-12
997,284,301,5,2024-02-29
998,104,286,4,2024-10-25
999,198,340,4,2024-03-05
1000,237,62,1,2024-03-22
1001,8937,6432,3,2024-10-24
1002,7068,8093,5,2024-08-14
1003,5341,1180,3,2024-11-19
1004,2549,6039,3,2024-03-20
1005,4941,1902,3,2024-02-19
1006,6312,3186,2,2024-09-04
1007,9755,7575,1,2024-10-23
1008,9905,4783,4,2024-09-25
1009,8756,1081,2,2024-01-02
1010,6391,9141,4,2024-09-27
1011,7676,3034,4,2024-03-25
1012,5214,4566,3,2024-03-24
1013,170,6728,3,2024-06-06
1014,3162,201,4,2024-05-14
1015,2496,3727,5,2024-06-12
1016,238,5324,4,2024-03-17
1017,4933,2786,5,2024-02-22
1018,1976,6221,4,2024-05-19
1019,1316,9955,3,2024-08-14
1020,4535,7250,2,2024-04-02
1021,6694,5390,4,2024-01-01
1022,6173,7670,4,2024-03-05
1023,8068,6688,3,2024-05-11
1024,3452,3550,5,2024-04-17
1025,2357,8452,2,2024-07-18
1026,867,6594,4,2024-05-12
1027,3542,3831,5,2024-08-21
1028,220,228,2,2024-05-16
1029,3405,2934,4,2024-07-17
1030,553,7000,5,2024-03-11
1031,8674,9229,2,2024-09-08
1032,9806,7841,1,2024-02-28
1033,5325,8594,5,2024-07-08
1034,648,7790,1,2024-06-08
1035,7647,1417,3,2024-04-27
1036,4097,9833,3,2024-10-05
1037,109,1298,3,2024-09-11
1038,1393,3801,1,2024-01-09
1039,8636,2761,1,2024-06-25
1040,3491,5862,2,2024-03-07
1041,8435,5361,4,2024-03-10
1042,850,1600,1,2024-04-03
1043,3132,6019,1,2024-10-02
1044,9366,5116,4,2024-10-08
1045,9186,8680,5,2024-06-20
1046,1843,2499,4,2024-02-25
1047,6096,2125,1,2024-10-21
1048,8551,7807,3,2024-01-24
1049,1042,3418,5,2024-04-19
1050,7369,6444,2,2024-08-06
1051,5070,4830,1,2024-05-07
1052,9286,1623,2,2024-02-24
1053,1032,7051,2,2024-07-19
1054,484,8144,3,2024-03-01
1055,9920,3532,2,2024-02-17
1056,4756,6680,4,2024-06-12
1057,2137,7226,2,2024-10-30
1058,7860,1065,2,2024-09-08
1059,8404,63,4,2024-05-11
1060,7883,1942,5,2024-05-04
1061,2466,452,2,2024-09-03
1062,828,7942,1,2024-11-18
1063,5345,2181,5,2024-08-29
1064,9540,4783,3,2024-05-22
1065,7359,2815,5,2024-01-28
1066,3645,3144,3,2024-10-30
1067,1350,5192,4,2024-03-10
1068,3326,7218,5,2024-08-06
1069,8475,9265,2,2024-01-26
1070,1269,2800,4,2024-04-04
1071,1726,7583,4,2024-01-06
1072,93,8897,5,2024-11-14
1073,1119,7902,5,2024-07-02
1074,2508,8471,3,2024-04-08
1075,9335,3390,2,2024-02-18
1076,2140,1244,2,2024-05-31
1077,1318,2087,5,2024-05-25
1078,2745,4402,4,2024-11-02
1079,7671,2618,3,2024-01-19
1080,9299,1585,3,2024-01-29
1081,3864,6534,1,2024-04-27
1082,3214,2790,4,2024-09-26
1083,1244,2555,4,2024-02-21
1084,1786,3620,3,2024-10-04
1085,2104,7838,3,2024-05-27
1086,2561,5588,4,2024-06-07
1087,6346,5314,3,2024-03-22
1088,623,8246,1,2024-01-08
1089,3144,7100,3,2024-04-16
1090,34,3029,5,2024-09-14
1091,9707,3627,2,2024-03-07
1092,3103,5975,2,2024-03-23
1093,4572,5125,5,2024-01-12
1094,2237,3892,5,2024-01-02
1095,5972,8266,4,2024-07-07
1096,5660,5410,3,2024-06-13
1097,6673,3223,4,2024-10-27
1098,3108,7390,4,2024-03-19
1099,1893,1874,3,2024-01-28
1100,518,7207,2,2024-09-01
1101,9633,2761,4,2024-06-16
1102,3303,2469,5,2024-03-06
1103,7353,128,1,2024-07-09
1104,5009,5288,5,2024-03-06
1105,8150,481,2,2024-03-14
1106,9690,7918,1,2024-11-12
1107,5425,3864,1,2024-04-01
1108,1960,5111,1,2024-09-17
1109,5532,7864,5,2024-05-03
1110,2990,7365,4,2024-10-06
1111,8634,6140,1,2024-07-12
1112,4709,409,1,2024-02-04
1113,9689,7327,2,2024-05-31
1114,9820,3869,1,2024-03-30
1115,8648,781,3,2024-01-17
1116,4715,9549,5,2024-03-30
1117,6604,6595,4,2024-04-09
1118,149,9770,1,2024-10-06
1119,4010,9351,4,2024-01-18
1120,9441,6043,2,2024-09-01
1121,6601,3861,1,2024-08-17
1122,9773,7351,5,2024-05-15
1123,8903,7472,5,2024-08-16
1124,2788,9632,1,2024-01-20
1125,9600,7423,5,2024-04-01
1126,6781,4747,5,2024-05-30
1127,4827,355,4,2024-04-14
1128,7818,4473,1,2024-02-27
1129,15,4260,3,2024-04-08
1130,6117,3471,3,2024-07-02
1131,33,4857,1,2024-11-08
1132,2395,1514,5,2024-07-10
1133,5716,5242,5,2024-10-21
1134,2635,8379,5,2024-02-07
1135,3713,4068,4,2024-11-16
1136,5240,2618,3,2024-10-21
1137,5498,365,4,2024-08-08
1138,3908,7503,4,2024-05-20
1139,4326,8687,1,2024-04-09
1140,5333,5706,2,2024-11-19
1141,161,5421,3,2024-03-14
1142,9266,4598,3,2024-03-15
1143,7061,6021,5,2024-08-31
1144,9289,6776,4,2024-10-07
1145,9200,5052,5,2024-11-03
1146,4182,9320,5,2024-07-06
1147,7753,8105,4,2024-03-07
1148,9405,5789,3,2024-05-18
1149,5322,4026,2,2024-01-03
1150,3863,3897,3,2024-05-21
1151,8032,4245,5,2024-10-06
1152,3934,891,1,2024-02-24
1153,9339,5818,1,2024-08-02
1154,9256,5081,1,2024-08-13
1155,2655,1251,5,2024-01-08
1156,458,6213,2,2024-02-14
1157,6080,9462,1,2024-05-26
1158,1894,7107,1,2024-07-22
1159,8922,6456,2,2024-02-18
1160,5053,8897,5,2024-07-18
1161,2994,2908,2,2024-06-22
1162,7727,9032,2,2024-02-06
1163,11,3897,4,2024-07-03
1164,9838,1888,2,2024-08-16
1165,7004,71,5,2024-11-17
1166,8244,1585,2,2024-08-19
1167,9385,9601,2,2024-01-16
1168,3979,4305,1,2024-05-05
1169,9509,9129,4,2024-11-13
1170,4202,2564,3,2024-03-22
1171,8935,9463,5,2024-10-24
1172,3521,6455,4,2024-08-24
1173,5941,2672,1,2024-08-04
1174,5596,7321,3,2024-09-20
1175,9563,431,4,2024-07-21
1176,711,702,4,2024-08-05
1177,4143,1777,4,2024-05-12
1178,1831,7808,1,2024-03-12
1179,9113,7790,1,2024-04-25
1180,2446,7764,4,2024-11-01
1181,6754,4619,5,2024-03-17
1182,5739,6231,4,2024-09-29
1183,8882,1893,2,2024-01-27
1184,5257,2329,4,2024-10-14
1185,3489,5045,3,2024-04-12
1186,2359,5301,4,2024-07-18
1187,380,6601,5,2024-10-05
1188,4887,4857,3,2024-01-10
1189,9383,1152,3,2024-06-03
1190,2617,8605,1,2024-07-16
1191,1639,9334,4,2024-03-27
1192,6857,7456,2,2024-07-15
1193,4822,7587,1,2024-03-21
1194,200,9400,4,2024-03-08
1195,227,4406,3,2024-11-04
1196,547,7117,4,2024-01-11
1197,5398,4900,5,2024-05-19
1198,4843,583,5,2024-08-28
1199,2096,8469,1,2024-08-06
1200,719,2826,1,2024-01-26
1201,2725,9038,4,2024-07-31
1202,7028,4241,3,2024-05-29
1203,1994,2449,4,2024-02-14
1204,109,9891,5,2024-04-16
1205,1271,1302,2,2024-04-22
1206,8735,3000,1,2024-07-04
1207,2581,3816,1,2024-01-20
1208,7474,3977,1,2024-01-21
1209,313,6485,1,2024-02-06
1210,842,2006,1,2024-07-02
1211,1544,5062,3,2024-08-03
1212,849,5039,3,2024-05-07
1213,5516,3320,3,2024-08-13
1214,4255,240,1,2024-08-25
1215,1536,8167,1,2024-05-03
1216,5605,393,1,2024-01-02
1217,8951,2253,5,2024-09-04
1218,5045,8306,1,2024-05-14
1219,1706,6003,1,2024-09-06
1220,5755,730,1,2024-04-30
1221,8005,5197,2,2024-06-02
1222,6889,1658,1,2024-03-18
1223,4475,4750,2,2024-10-31
1224,9537,6877,4,2024-09-20
1225,8766,6355,1,2024-08-19
1226,4913,7903,4,2024-09-05
1227,8006,313,1,2024-07-31
1228,6881,6641,1,2024-02-25
1229,2145,7430,3,2024-02-15
1230,8797,4471,1,2024-02-11
1231,5814,2821,5,2024-09-19
1232,1719,4132,1,2024-01-08
1233,2893,1754,5,2024-08-18
1234,1551,4186,3,2024-04-07
1235,4000,8382,1,2024-10-28
1236,6945,1281,5,2024-11-11
1237,5940,2002,3,2024-11-14
1238,3364,3287,2,2024-03-05
1239,415,6330,2,2024-08-19
1240,1145,132,2,2024-11-07
1241,8074,891,4,2024-08-04
1242,9053,3130,4,2024-08-28
1243,4584,1743,4,2024-11-09
1244,26,3091,5,2024-06-21
1245,5260,7098,2,2024-06-21
1246,4425,7911,4,2024-09-04
1247,9309,6839,4,2024-05-24
1248,9002,5274,1,2024-07-13
1249,8132,9570,5,2024-10-17
1250,977,236,1,2024-05-21
1251,6216,42,4,2024-03-24
1252,2,9290,1,2024-08-10
1253,9491,2789,2,2024-09-27
1254,2856,8433,5,2024-08-08
1255,35,3587,2,2024-09-14
1256,9505,7598,1,2024-08-12
1257,8535,567,4,2024-09-27
1258,2821,5613,5,2024-08-23
1259,5180,8360,1,2024-02-27
1260,4794,6057,4,2024-07-14
1261,9865,9664,1,2024-04-25
1262,2627,4180,3,2024-06-27
1263,7075,8729,2,2024-10-13
1264,9249,2360,2,2024-09-29
1265,8573,9358,5,2024-04-11
1266,6721,1571,4,2024-06-28
1267,9565,6933,5,2024-01-07
1268,4569,4152,3,2024-08-07
1269,1423,4188,1,2024-02-21
1270,5086,812,2,2024-07-31
1271,2314,5165,5,2024-05-17
1272,194,6697,1,2024-06-23
1273,7322,9254,2,2024-04-07
1274,7646,2909,1,2024-03-19
1275,6982,9196,3,2024-06-12
1276,1215,440,4,2024-05-03
1277,6307,1831,2,2024-07-21
1278,3249,6432,5,2024-05-05
1279,7927,1808,3,2024-05-28
1280,8576,7334,4,2024-08-16
1281,9873,9081,3,2024-09-01
1282,6320,8985,1,2024-11-12
1283,4615,8530,2,2024-03-30
1284,4630,9885,3,2024-02-21
1285,1831,7618,2,2024-09-30
1286,9747,1129,3,2024-03-05
1287,7687,8715,2,2024-07-25
1288,3549,2330,3,2024-10-05
1289,8135,646,5,2024-02-28
1290,8618,4805,2,2024-11-19
1291,7148,1584,5,2024-02-13
1292,5591,5464,1,2024-07-09
1293,8664,4650,4,2024-05-23
1294,7465,2897,5,2024-08-20
1295,7969,9778,3,2024-06-04
1296,4164,7909,3,2024-10-09
1297,6659,1505,3,2024-07-30
1298,1497,4519,5,2024-08-29
1299,3694,167,3,2024-06-09
1300,4731,5060,4,2024-07-16
1301,5039,7336,5,2024-08-14
1302,3652,1398,1,2024-10-26
1303,8028,6691,2,2024-07-07
1304,1602,7492,5,2024-05-13
1305,3734,4444,1,2024-11-02
1306,8189,6452,1,2024-06-07
1307,1039,1445,5,2024-05-23
1308,4860,5911,3,2024-09-12
1309,4641,4352,3,2024-07-29
1310,9187,7998,2,2024-08-13
1311,5775,1229,2,2024-04-16
1312,5074,3820,5,2024-08-28
1313,2787,6030,3,2024-05-29
1314,8172,5265,5,2024-02-01
1315,6597,3980,3,2024-02-09
1316,9715,8605,4,2024-03-06
1317,7528,8848,3,2024-09-03
1318,3125,7120,2,2024-07-18
1319,7187,6639,3,2024-10-28
1320,9852,8727,5,2024-01-22
1321,7833,7496,1,2024-07-31
1322,3550,4716,3,2024-04-22
1323,2763,1966,1,2024-01-14
1324,8839,1285,4,2024-02-21
1325,5922,5100,2,2024-10-05
1326,3015,9282,5,2024-11-03
1327,3594,5996,5,2024-04-22
1328,5656,1473,5,2024-05-08
1329,492,9710,2,2024-08-27
1330,6686,8212,3,2024-03-29
1331,4645,9748,1,2024-07-14
1332,2746,4267,1,2024-07-29
1333,143,139,1,2024-09-26
1334,3531,8450,3,2024-09-04
1335,1463,3427,3,2024-07-28
1336,2500,3128,3,2024-11-09
1337,6730,5655,2,2024-06-29
1338,1121,9198,5,2024-11-01
1339,9320,7657,1,2024-04-09
1340,7648,1165,4,2024-06-11
1341,6534,507,1,2024-10-11
1342,9640,9270,4,2024-08-18
1343,3564,3807,4,2024-11-10
1344,7573,1129,3,2024-03-27
1345,9399,2108,3,2024-06-23
1346,8732,1271,4,2024-02-29
1347,8447,3154,1,2024-06-28
1348,5191,5190,3,2024-02-08
1349,7673,7529,3,2024-03-11
1350,1130,7599,4,2024-01-08
1351,5988,559,2,2024-05-30
1352,9913,8755,5,2024-03-11
1353,4312,8976,4,2024-08-02
1354,7803,1024,4,2024-02-19
1355,4890,7986,3,2024-04-24
1356,3038,4567,2,2024-10-26
1357,3216,9102,1,2024-09-13
1358,1007,735,2,2024-07-15
1359,9114,2755,1,2024-02-14
1360,50,5454,3,2024-10-12
1361,5207,1531,5,2024-01-24
1362,7509,5274,2,2024-07-07
1363,3225,8459,3,2024-05-21
1364,3642,4099,2,2024-03-11
1365,8533,1918,4,2024-11-02
1366,5549,3819,4,2024-03-29
1367,769,6102,3,2024-09-22
1368,2521,3305,2,2024-04-17
1369,6150,4049,3,2024-01-12
1370,6377,8714,1,2024-05-10
1371,1022,6939,2,2024-03-30
1372,7827,8943,4,2024-04-08
1373,5260,5493,3,2024-07-20
1374,5821,3963,5,2024-06-01
1375,2948,4399,1,2024-02-18
1376,3059,9757,5,2024-06-11
1377,7772,9664,1,2024-04-11
1378,4818,1503,4,2024-05-23
1379,7639,8716,1,2024-09-29
1380,7826,8974,2,2024-06-06
1381,1397,2236,4,2024-05-15
1382,2832,5441,4,2024-08-28
1383,2804,5823,3,2024-09-02
1384,5731,3176,1,2024-07-31
1385,6999,1938,4,2024-06-29
1386,4360,6990,2,2024-01-21
1387,8559,290,1,2024-10-03
1388,865,8734,4,2024-01-17
1389,7617,6498,5,2024-01-26
1390,3175,2929,3,2024-08-29
1391,7701,527,5,2024-05-17
1392,1910,9245,1,2024-02-11
1393,2040,8091,4,2024-06-17
1394,2192,4393,5,2024-11-04
1395,9845,2932,3,2024-05-28
1396,2746,9807,1,2024-09-06
1397,8322,4059,1,2024-05-09
1398,7113,8492,1,2024-05-09
1399,9604,6434,5,2024-03-02
1400,3116,3825,4,2024-02-01
1401,5528,8713,5,2024-09-22
1402,4279,7104,1,2024-07-07
1403,3903,246,2,2024-03-07
1404,9485,1006,4,2024-06-03
1405,1041,8538,2,2024-04-29
1406,4998,90,1,2024-05-01
1407,91,2299,5,2024-05-14
1408,7541,5875,2,2024-05-03
1409,334,9685,4,2024-06-28
1410,4000,9723,5,2024-05-10
1411,9139,3172,2,2024-07-29
1412,7181,4933,1,2024-03-05
1413,7824,3900,2,2024-04-02
1414,9647,8726,4,2024-09-07
1415,2898,9494,2,2024-11-01
1416,6995,3339,2,2024-04-25
1417,9377,4825,4,2024-01-26
1418,1036,213,5,2024-01-03
1419,421,6386,3,2024-08-19
1420,960,9851,1,2024-01-23
1421,4108,1530,3,2024-11-14
1422,966,8035,5,2024-01-13
1423,5190,8479,2,2024-02-22
1424,8372,9667,4,2024-08-29
1425,6232,636,2,2024-04-07
1426,9521,5159,4,2024-10-05
1427,1520,296,2,2024-11-09
1428,3472,6498,4,2024-01-11
1429,8316,8284,3,2024-09-06
1430,5501,3519,3,2024-09-07
1431,9452,4811,5,2024-11-15
1432,8240,8480,1,2024-10-09
1433,766,4683,2,2024-09-17
1434,2009,3944,4,2024-01-10
1435,6607,2057,4,2024-07-31
1436,9119,9912,5,2024-06-07
1437,5770,8269,3,2024-02-14
1438,2758,2279,3,2024-03-18
1439,9983,2413,5,2024-06-16
1440,5116,2022,2,2024-09-08
1441,9875,6763,4,2024-06-26
1442,8681,5592,1,2024-09-12
1443,8228,7090,3,2024-04-25
1444,4545,8594,2,2024-02-27
1445,7445,1600,5,2024-08-24
1446,629,5328,3,2024-03-04
1447,1490,3634,2,2024-08-15
1448,9090,518,5,2024-06-30
1449,15,2839,1,2024-09-12
1450,9640,9849,5,2024-04-02
1451,8287,9621,1,2024-05-02
1452,6931,6453,4,2024-02-26
1453,5241,2140,1,2024-04-13
1454,4536,5822,2,2024-01-24
1455,5847,5321,5,2024-02-16
1456,1511,516,3,2024-02-26
1457,7967,134,1,2024-05-08
1458,162,2811,5,2024-07-30
1459,275,4667,3,2024-09-16
1460,2412,4783,2,2024-10-09
1461,2313,2641,2,2024-02-03
1462,6228,6847,3,2024-08-11
1463,5518,1955,4,2024-07-15
1464,7415,8716,4,2024-11-18
1465,2337,4724,3,2024-05-18
1466,1528,3857,2,2024-06-13
1467,2318,4794,5,2024-08-23
1468,6279,5796,1,2024-04-26
1469,297,1950,4,2024-11-09
1470,4890,3692,1,2024-06-17
1471,5116,2780,3,2024-04-20
1472,1715,7047,2,2024-06-26
1473,9891,4323,3,2024-07-29
1474,8725,5899,1,2024-06-01
1475,3021,2818,5,2024-02-18
1476,1340,25,4,2024-06-06
1477,2531,9814,2,2024-02-24
1478,9035,3599,3,2024-11-02
1479,4378,265,5,2024-07-13
1480,3207,6849,4,2024-09-29
1481,7055,9375,5,2024-11-04
1482,7281,9854,5,2024-10-15
1483,774,5216,5,2024-04-21
1484,2557,6306,3,2024-08-25
1485,8268,1348,2,2024-06-30
1486,4454,7267,2,2024-03-22
1487,8092,7163,1,2024-11-11
1488,9318,3804,1,2024-11-12
1489,9324,1050,4,2024-05-04
1490,9211,9269,2,2024-09-05
1491,7192,2689,4,2024-09-19
1492,299,4547,5,2024-09-03
1493,4639,7012,3,2024-01-19
1494,7997,1794,4,2024-09-13
1495,4257,7861,2,2024-06-27
1496,9355,277,3,2024-11-10
1497,5795,4678,5,2024-08-16
1498,8833,4150,5,2024-10-08
1499,8102,8337,5,2024-05-03
1500,294,7858,1,2024-02-14
1501,5110,6173,2,2024-02-18
1502,3175,9641,3,2024-01-24
1503,9046,7930,4,2024-04-18
1504,5984,4482,3,2024-10-06
1505,2351,3569,5,2024-01-09
1506,8811,6773,4,2024-09-30
1507,5123,4514,4,2024-06-23
1508,6466,6927,1,2024-09-27
1509,4677,8153,2,2024-02-05
1510,7895,2648,1,2024-04-10
1511,307,3432,3,2024-10-30
1512,8662,5499,1,2024-05-22
1513,9781,4645,5,2024-06-09
1514,4892,2003,4,2024-01-19
1515,8836,823,3,2024-01-19
1516,5226,1288,4,2024-10-27
1517,7619,1247,3,2024-11-12
1518,4772,126,3,2024-04-07
1519,8750,1322,5,2024-02-16
1520,3115,7161,5,2024-06-07
1521,7566,548,5,2024-09-01
1522,7417,1570,1,2024-01-17
1523,8135,8941,1,2024-04-30
1524,7583,949,3,2024-01-23
1525,3183,5253,3,2024-03-06
1526,1188,3217,3,2024-09-17
1527,5746,1086,1,2024-08-05
1528,3317,7181,5,2024-08-14
1529,2684,2361,1,2024-04-12
1530,3740,5639,3,2024-07-02
1531,7297,3871,1,2024-01-31
1532,7559,5804,5,2024-01-25
1533,2354,5657,5,2024-10-02
1534,7830,629,5,2024-02-28
1535,1741,9590,1,2024-05-20
1536,3988,5472,5,2024-05-29
1537,1651,223,5,2024-01-09
1538,9205,7260,3,2024-06-23
1539,1602,2711,2,2024-11-04
1540,2332,1353,1,2024-05-03
1541,5347,556,3,2024-03-19
1542,9533,2559,2,2024-08-09
1543,8881,930,2,2024-04-29
1544,4003,9900,1,2024-07-09
1545,7433,62,1,2024-01-09
1546,962,97,5,2024-08-03
1547,6777,7987,1,2024-07-18
1548,8650,9912,2,2024-05-10
1549,894,7931,5,2024-07-15
1550,3791,911,5,2024-06-06
1551,8408,3753,4,2024-04-09
1552,4979,977,4,2024-09-23
1553,7949,6757,4,2024-02-07
1554,4191,3903,4,2024-02-23
1555,2996,7386,2,2024-11-12
1556,1023,2103,2,2024-06-21
1557,4904,7912,2,2024-08-19
1558,7263,6933,1,2024-04-01
1559,9100,501,2,2024-08-07
1560,3970,4135,2,2024-11-07
1561,1990,6727,1,2024-06-06
1562,7083,4976,5,2024-02-16
1563,4681,7030,1,2024-05-02
1564,4576,714,2,2024-06-07
1565,9871,5874,1,2024-04-13
1566,8276,1238,2,2024-09-01
1567,5025,99,2,2024-10-07
1568,3583,700,3,2024-11-14
1569,5827,9091,5,2024-08-19
1570,5400,7947,1,2024-04-28
1571,4008,3761,2,2024-03-18
1572,363,712,5,2024-07-14
1573,6089,5063,3,2024-10-13
1574,9477,1846,4,2024-09-18
1575,3071,4113,3,2024-01-12
1576,2133,329,2,2024-01-07
1577,2396,213,3,2024-09-04
1578,7792,7200,1,2024-07-20
1579,8742,2788,5,2024-11-19
1580,7807,5834,4,2024-07-09
1581,4331,9900,3,2024-01-25
1582,7767,7348,2,2024-10-23
1583,2451,3115,1,2024-01-31
1584,1755,9101,2,2024-03-29
1585,8260,4004,5,2024-04-24
1586,9553,9418,5,2024-11-09
1587,914,5797,5,2024-09-18
1588,8360,7175,2,2024-11-19
1589,5889,3465,5,2024-04-06
1590,3726,9649,2,2024-04-05
1591,3170,5716,4,2024-01-24
1592,1917,7443,2,2024-09-14
1593,5087,9142,1,2024-03-19
1594,2355,59,4,2024-04-29
1595,407,2287,2,2024-02-20
1596,4411,3069,3,2024-09-02
1597,2040,4900,4,2024-09-17
1598,8298,2405,3,2024-11-09
1599,8365,2647,4,2024-01-05
1600,9699,3987,2,2024-10-30
1601,6854,3685,5,2024-02-08
1602,5779,6317,2,2024-07-25
1603,9524,8142,3,2024-05-13
1604,5594,2226,4,2024-10-22
1605,4055,4192,2,2024-06-03
1606,4408,6778,1,2024-01-12
1607,2436,5252,2,2024-04-06
1608,5760,8484,1,2024-05-25
1609,3370,2649,4,2024-09-11
1610,7454,8540,2,2024-10-23
1611,1525,7213,1,2024-03-01
1612,666,1067,3,2024-05-17
1613,5204,4388,3,2024-04-30
1614,9737,864,3,2024-10-22
1615,9910,2304,5,2024-08-10
1616,5471,8369,1,2024-10-01
1617,4813,1044,4,2024-08-15
1618,6149,2951,3,2024-01-14
1619,9858,7224,2,2024-03-25
1620,3725,1034,3,2024-11-08
1621,5440,2419,1,2024-11-07
1622,5467,1581,4,2024-08-17
1623,3346,5063,4,2024-08-29
1624,3297,1555,1,2024-02-12
1625,5130,2409,1,2024-02-09
1626,3764,1803,5,2024-10-05
1627,162,754,2,2024-05-11
1628,7535,7473,4,2024-05-22
1629,1121,9584,5,2024-04-06
1630,4655,2417,4,2024-08-10
1631,2239,1490,2,2024-09-03
1632,8560,9449,2,2024-01-06
1633,2879,836,5,2024-03-08
1634,5188,9033,3,2024-08-27
1635,8220,7530,4,2024-01-06
1636,8279,2052,5,2024-10-22
1637,2950,253,3,2024-03-29
1638,9575,9381,1,2024-04-10
1639,3063,5472,3,2024-03-06
1640,2785,9777,2,2024-08-03
1641,2245,3185,2,2024-01-08
1642,8185,9647,2,2024-07-01
1643,9074,2338,5,2024-07-05
1644,2539,4526,2,2024-02-22
1645,2085,166,4,2024-09-18
1646,3353,5136,3,2024-02-26
1647,802,6006,5,2024-09-23
1648,9286,3889,1,2024-07-15
1649,5497,6767,5,2024-05-04
1650,9256,9980,1,2024-08-05
1651,1529,3434,1,2024-02-09
1652,5193,8494,5,2024-07-12
1653,2445,5090,2,2024-01-17
1654,8744,428,3,2024-04-26
1655,4188,3303,5,2024-01-12
1656,7367,2175,1,2024-01-23
1657,7572,5419,3,2024-06-09
1658,4312,2968,5,2024-05-17
1659,2983,1364,1,2024-06-10
1660,580,4119,4,2024-11-13
1661,1938,5111,1,2024-05-25
1662,4828,2956,5,2024-06-04
1663,6062,3081,1,2024-05-29
1664,282,385,5,2024-01-02
1665,4748,433,3,2024-08-08
1666,1113,6457,1,2024-06-19
1667,825,5164,5,2024-07-14
1668,9819,4973,1,2024-04-24
1669,9570,8394,3,2024-06-04
1670,8392,4049,5,2024-03-28
1671,6891,4101,3,2024-09-26
1672,7107,1717,1,2024-08-30
1673,9555,3337,3,2024-05-23
1674,4201,9750,3,2024-09-04
1675,224,9870,2,2024-04-01
1676,9576,555,3,2024-10-05
1677,384,4324,2,2024-02-24
1678,8444,1127,4,2024-08-18
1679,6091,9037,1,2024-01-08
1680,498,6524,2,2024-04-18
1681,7389,7776,4,2024-01-15
1682,1456,5051,2,2024-02-03
1683,4127,6749,3,2024-05-17
